port_name,country,continent,area,silo_name,silo_id,silo_lon,silo_lat
Derince Burnu,Turkey,Mediterranean,127791.5790881476,Derince Burnu_Silo_4,silo_973,29.72382319031152,40.77109057526683
Derince Burnu,Turkey,Mediterranean,115559.23320271436,Derince Burnu_Silo_5,silo_974,29.71706752358712,40.77277096855493
Yeysk,Russia,Eastern-Europe,142828.4952750876,Yeysk_Silo_2,silo_975,38.280618976137504,46.729705662948255
Mariupol,Ukraine,Eastern-Europe,29704.268930526992,Mariupol_Silo_2,silo_976,37.51226341377848,47.064552906124646
Mykolayiv,Ukraine,Eastern-Europe,477206.18759566895,Mykolayiv_Silo_3,silo_977,32.02197618539923,46.9400103028884
Yuzhnyy,Ukraine,Eastern-Europe,685073.1176176851,Yuzhnyy_Silo_3,silo_978,31.02080939759482,46.64517350143265
Burgas,Bulgaria,Eastern-Europe,66750.89996423149,Burgas_Silo_1,silo_979,27.45063785427579,42.48441726570334
Burgas,Bulgaria,Eastern-Europe,124568.19298523058,Burgas_Silo_2,silo_980,27.47022194312704,42.48235743484055
Burgas,Bulgaria,Eastern-Europe,65689.83150534584,Burgas_Silo_3,silo_981,27.469106042378186,42.4807226215926
Split,Croatia,Mediterranean,29263.750056065775,Split_Silo_2,silo_982,16.438772913684872,43.54153630928951
Split,Croatia,Mediterranean,129135.92023617671,Split_Silo_3,silo_983,16.441396355206408,43.5396169356806
Trieste,Italy,Mediterranean,39559.57350253699,Trieste_Silo_1,silo_984,13.810660402261679,45.61064533606672
Ancona,Italy,Mediterranean,66607.25947599285,Ancona_Silo_1,silo_985,13.49529711131142,43.61923675274858
Ancona,Italy,Mediterranean,79606.89089727042,Ancona_Silo_2,silo_986,13.501100985761168,43.61869718290019
Savonia,Italy,Mediterranean,126857.20188382774,Savonia_Silo_2,silo_987,8.498169707155311,44.31490451140734
Fos,France,Mediterranean,105354.6372811162,Fos_Silo_1,silo_988,4.867106632761675,43.42424968955675
Tarragona,Spain,Mediterranean,21846.066014199518,Tarragona_Silo_3,silo_989,1.2380027688792687,41.10676594899704
Lisboa,Portugal,Western-Europe,98894.18459199987,Lisboa_Silo_2,silo_990,-9.07345264168452,38.66678931858979
Bayonne,France,Western-Europe,134112.77995662708,Bayonne_Silo_2,silo_991,-1.4962602403066247,43.5267019566017
Bayonne,France,Western-Europe,252568.68118717155,Bayonne_Silo_3,silo_992,-1.5078582749749065,43.53063001719416
Montoir,France,Western-Europe,1305351.1457464278,Montoir_Silo_1,silo_993,-2.1278873877353472,47.3056742089435
Port of Rouen,France,Western-Europe,132573.89266912127,Port of Rouen_Silo_7,silo_994,1.0081995309031158,49.39381632284072
Terneuzen,Netherlands,Western-Europe,419149.1576152313,Terneuzen_Silo_1,silo_995,3.8415585073849856,51.30149922838631
Terneuzen,Netherlands,Western-Europe,104139.72583227835,Terneuzen_Silo_2,silo_996,3.87165536010405,51.267888459651076
Ijmuiden,Netherlands,Western-Europe,125058.99496095754,Ijmuiden_Silo_1,silo_997,4.621352730476082,52.47102923365925
Amsterdam,Netherlands,Western-Europe,87382.80002770959,Amsterdam_Silo_1,silo_998,4.864296412904244,52.40155972123443
Amsterdam,Netherlands,Western-Europe,226371.4285057065,Amsterdam_Silo_2,silo_999,4.871627395502882,52.40579588959059
Amsterdam,Netherlands,Western-Europe,71022.46098052058,Amsterdam_Silo_3,silo_1000,4.868921266269883,52.40300752098642
Cuxhaven,Germany,Western-Europe,58577.911663765815,Cuxhaven_Silo_1,silo_1001,8.71733087675378,53.85700949795838
Tilbury,United Kingdom,Western-Europe,221150.70042312337,Tilbury_Silo_1,silo_1002,0.3314194767394171,51.46692873158343
London,United Kingdom,Western-Europe,45194.78057795588,London_Silo_2,silo_1003,0.17106709876356108,51.49079589383518
Ipswich,United Kingdom,Western-Europe,102964.90880672222,Ipswich_Silo_2,silo_1004,1.1656910417302975,52.03194825718538
Boston,United Kingdom,Western-Europe,127121.1244424393,Boston_Silo_2,silo_1005,-0.01695198848896415,52.97009862433311
King's Lynn,United Kingdom,Western-Europe,114457.59608018871,King's Lynn_Silo_1,silo_1006,0.3914114568601917,52.75998539801352
New Holland,United Kingdom,Western-Europe,150292.64571597677,New Holland_Silo_1,silo_1007,-0.3632996159845608,53.703908720674036
Waterford,Ireland,Western-Europe,107853.54925531018,Waterford_Silo_1,silo_1008,-7.038096127696444,52.260939986203375
Brake,Germany,Western-Europe,349391.8259552278,Brake_Silo_1,silo_1009,8.487873071266888,53.33262083337407
Thyboron,Denmark,Northern-Europe,190124.81341131404,Thyboron_Silo_1,silo_1010,8.220681303228538,56.69842465016556
Alborg,Denmark,Northern-Europe,159960.5803422402,Alborg_Silo_2,silo_1011,9.930473373005519,57.055307570225
Arhus,Denmark,Northern-Europe,564595.5352242717,Arhus_Silo_1,silo_1012,10.226854285713989,56.143405754614484
Arhus,Denmark,Northern-Europe,119409.34724033544,Arhus_Silo_2,silo_1013,10.216116658977313,56.14542982536013
Arhus,Denmark,Northern-Europe,258685.49085669525,Arhus_Silo_3,silo_1014,10.21200587952905,56.14587732228031
Abenra,Denmark,Northern-Europe,74338.20646492981,Abenra_Silo_1,silo_1015,9.425087322811933,55.04154505905653
Abenra,Denmark,Northern-Europe,100244.88603706208,Abenra_Silo_2,silo_1016,9.429382644379453,55.04576158622182
Swinoujscie,Poland,Eastern-Europe,110503.5638737195,Swinoujscie_Silo_1,silo_1017,14.271328401856042,53.90730558953458
Gdansk,Poland,Eastern-Europe,297093.42241894145,Gdansk_Silo_1,silo_1018,18.669898900446725,54.36270016006757
Izhevskoye,Russia,Eastern-Europe,897506.596734404,Izhevskoye_Silo_1,silo_1019,20.202548084880302,54.69222833590954
Izhevskoye,Russia,Eastern-Europe,559862.8827341532,Izhevskoye_Silo_2,silo_1020,20.216368996800494,54.68950499324836
Kotka,Finland,Northern-Europe,952360.9690787741,Kotka_Silo_2,silo_1021,26.91798099607523,60.42585631949152
Porvoo,Finland,Northern-Europe,223313.22127394122,Porvoo_Silo_1,silo_1022,25.583870185249527,60.33267473980603
Sundsvall,Sweden,Northern-Europe,456722.49975703546,Sundsvall_Silo_1,silo_1023,17.395955520102586,62.402641716757486
Sodertalje,Sweden,Northern-Europe,592729.761658306,Sodertalje_Silo_1,silo_1024,17.666592198311893,59.17582815969053
Helsingborg,Sweden,Northern-Europe,712584.8406853377,Helsingborg_Silo_3,silo_1025,12.832019865875717,55.862433156103975
Moss,Sweden,Northern-Europe,132781.89010108873,Moss_Silo_1,silo_1026,10.661808030044241,59.43819272130945
Moss,Sweden,Northern-Europe,137350.58882651373,Moss_Silo_2,silo_1027,10.682328549137996,59.473141596638996
Larvik,Norway,Northern-Europe,108339.20691658996,Larvik_Silo_1,silo_1028,10.05102741330043,59.042107419520086
Floro,Norway,Northern-Europe,280689.30326015473,Floro_Silo_2,silo_1029,5.003134497454668,61.58508587671496
Maloy,Norway,Northern-Europe,81837.0993395407,Maloy_Silo_1,silo_1030,5.1359542066283135,61.93404767710887
Thamshamm,Norway,Northern-Europe,618117.7749932857,Thamshamm_Silo_1,silo_1031,9.880739710835346,63.32005758128031
Trondheim,Norway,Northern-Europe,298214.1602436193,Trondheim_Silo_1,silo_1032,10.368138116403966,63.4321913908275
Steinkjer,Norway,Northern-Europe,293441.7715434625,Steinkjer_Silo_1,silo_1033,11.487670774980863,64.01349713289763
Glomfjord,Norway,Northern-Europe,553927.2647920421,Glomfjord_Silo_1,silo_1034,13.936625640511615,66.81010480314102
Lakselv,Norway,Northern-Europe,681986.6960824319,Lakselv_Silo_1,silo_1035,15.586335018953589,67.36254858868344
Narvik,Norway,Northern-Europe,1761721.6190392997,Narvik_Silo_1,silo_1036,17.3984568190342,68.43222127451915
Finnsnes,Norway,Northern-Europe,532453.0072827232,Finnsnes_Silo_1,silo_1037,18.079813407171244,69.22148462663597
Markenes,Norway,Northern-Europe,389622.90380565106,Markenes_Silo_1,silo_1038,19.359794701944235,69.23714416680865
Oita Ko,Japan,Asia,46250.08589869948,Oita Ko_Silo_1,silo_1039,131.60818762790487,33.25496701838193
Tsukumi Ko,Japan,Asia,48263.806980927126,Tsukumi Ko_Silo_1,silo_1040,131.85975371763325,33.08101210712063
Tsukumi Ko,Japan,Asia,627479.1119966086,Tsukumi Ko_Silo_2,silo_1041,131.85542075656628,33.086444668646244
Hososhima Ko,Japan,Asia,318230.78580842883,Hososhima Ko_Silo_1,silo_1042,131.6529844244902,32.446737552004485
Shibushi Wan,Japan,Asia,487626.63775386254,Shibushi Wan_Silo_1,silo_1043,131.09417262808876,31.460283764623064
Shibushi Wan,Japan,Asia,154876.08355886332,Shibushi Wan_Silo_2,silo_1044,131.0919111271753,31.463980661024063
Kagoshima Ko,Japan,Asia,55212.38048304487,Kagoshima Ko_Silo_1,silo_1045,130.53059676243507,31.508348515454518
Kagoshima Ko,Japan,Asia,339465.13263915555,Kagoshima Ko_Silo_2,silo_1046,130.53192980522988,31.511536265187562
Yatsushiro Ko,Japan,Asia,163116.07368985668,Yatsushiro Ko_Silo_1,silo_1047,130.54402125884332,32.534360340428535
Yatsushiro Ko,Japan,Asia,56573.74952292597,Yatsushiro Ko_Silo_2,silo_1048,130.55097339036968,32.52001690330534
Yatsushiro Ko,Japan,Asia,28432.354128056355,Yatsushiro Ko_Silo_3,silo_1049,130.55413087921588,32.51843471743472
Nagasaki,Japan,Asia,25285.456754971292,Nagasaki_Silo_1,silo_1050,129.84897943612904,32.706847920692624
Hakata,Japan,Asia,119487.54078513566,Hakata_Silo_1,silo_1051,130.3880999820926,33.6080557934198
Hakata,Japan,Asia,223768.74513519747,Hakata_Silo_2,silo_1052,130.39088044308954,33.60554528949998
Hakata,Japan,Asia,80962.36422707018,Hakata_Silo_3,silo_1053,130.40782452597762,33.61294129664603
Hakata,Japan,Asia,102582.49386663375,Hakata_Silo_4,silo_1054,130.40886876501602,33.63447301037066
Kanda,Japan,Asia,59287.82598533828,Kanda_Silo_1,silo_1055,130.998307737806,33.77990818637051
Kanda,Japan,Asia,1204235.677072706,Kanda_Silo_2,silo_1056,130.99839401636117,33.78585789160629
Kanda,Japan,Asia,152201.33094101973,Kanda_Silo_3,silo_1057,130.9981196081205,33.77280513103442
Wakamatsu Ko,Japan,Asia,10481.691472477,Wakamatsu Ko_Silo_1,silo_1058,130.88407916573317,33.891658949931355
Wakamatsu Ko,Japan,Asia,306248.902685487,Wakamatsu Ko_Silo_2,silo_1059,130.74738106943357,33.872479205348604
South Louisiana,U.S.A.,North-America,2210711.6706767078,South Louisiana_Silo_2,silo_1060,-90.57644816937531,30.05836391579559
Baton Rouge,U.S.A.,North-America,288500.60185005027,Baton Rouge_Silo_1,silo_1061,-91.20455518697857,30.43424920170335
New Orleans,U.S.A.,North-America,140420.5978150348,New Orleans_Silo_7,silo_1062,-89.96613074119331,29.67414530237237
Coronei,Chile,Latin-America,194598.43087556824,Coronei_Silo_2,silo_1063,-73.1707742986997,-37.02465964033765
Quequen,Argentina,Latin-America,436294.7275078137,Quequen_Silo_1,silo_1064,-58.70444373889782,-38.57465095725109
Quequen,Argentina,Latin-America,143103.63096428596,Quequen_Silo_2,silo_1065,-58.71111734212573,-38.57689638095085
La Plata,Argentina,Latin-America,108785.44148967447,La Plata_Silo_1,silo_1066,-57.89470555153487,-34.86069818585897
San Nicolas,Argentina,Latin-America,868334.9400624789,San Nicolas_Silo_2,silo_1067,-60.044561748339326,-33.45563221347194
Puerto San Martin,Argentina,Latin-America,281706.25019877224,Puerto San Martin_Silo_6,silo_1068,-60.72943473793949,-32.73622189775141
Puerto San Martin,Argentina,Latin-America,1034829.294886948,Puerto San Martin_Silo_7,silo_1069,-60.76978409011772,-32.60577824144256
Puerto San Martin,Argentina,Latin-America,574024.6559205458,Puerto San Martin_Silo_8,silo_1070,-60.77486932605029,-32.5972339210345
Puerto San Martin,Argentina,Latin-America,1069122.699763301,Puerto San Martin_Silo_9,silo_1071,-60.78895895548414,-32.58445490952415
Porto De Suape,Brazil,Latin-America,80264.26465784942,Porto De Suape_Silo_2,silo_1072,-34.981523366376265,-8.39406993620477
Brunswick,U.S.A.,North-America,264172.64632122155,Brunswick_Silo_1,silo_1073,-81.49165698707918,31.132372563973895
Al Burayqah,Libya,Africa,202883.96191699983,Al Burayqah_Silo_1,silo_1074,19.611676227985523,30.41177167937674
Makhachkala Port,Russia,Eastern-Europe,33124.516836734736,Makhachkala Port_Silo_1,silo_1075,47.50288055082953,42.98874294089668
Turkmenbashi Port,Turkmenistan,Asia,80338.77144835822,Turkmenbashi Port_Silo_1,silo_1076,53.032625110793234,40.004774406339
Aktau Port,Kazakhstan,Asia,77425.8195415991,Aktau Port_Silo_1,silo_1077,51.2223732489522,43.6095102256068
Aktau Port,Kazakhstan,Asia,32435.821764080665,Aktau Port_Silo_2,silo_1078,51.21882842402624,43.60049118753812
Husum,Germany,Western-Europe,30557.929060952247,Husum_Silo_1,silo_1079,9.039525584467416,54.47318414636897
Wallaroo,Australia,Australia,115031.26924963131,Wallaroo_Silo_1,silo_1080,137.61956512201388,-33.93007849664215
Port Giles,Australia,Australia,139507.37484971606,Port Giles_Silo_1,silo_1081,137.76006564857695,-35.02155780641594
King Fahd Port,Saudi Arabia,Middle-East,543624.8529715317,King Fahd Port_Silo_1,silo_1082,38.24970739490261,23.944761436954465
Mongla,Bangladesh,Asia,124852.24241565098,Mongla_Silo_1,silo_1083,89.590465276401,22.503017649187576
Mongla,Bangladesh,Asia,44971.336840426055,Mongla_Silo_2,silo_1084,89.5851727397954,22.51955774339001
Chittagong,Bangladesh,Asia,55565.79145621391,Chittagong_Silo_1,silo_1085,91.82771716465136,22.23641614816652
Si Racha,Thailand,Asia,48356.35803654205,Si Racha_Silo_2,silo_1086,100.9089806376336,13.149739717430457
Hon Gai,Vietnam,Asia,162548.15103973995,Hon Gai_Silo_1,silo_1087,107.09160532535824,21.024121614020284
Hon Gai,Vietnam,Asia,112187.95047456515,Hon Gai_Silo_2,silo_1088,107.04362611223031,21.026482589234128
Zhoushan,China,Asia,171871.8920125849,Zhoushan_Silo_2,silo_1089,122.00700693952228,30.03116143648042
Qiwei,China,Asia,172124.0099687891,Qiwei_Silo_1,silo_1090,120.63514133435214,32.01345474506001
Qiwei,China,Asia,136514.005803661,Qiwei_Silo_2,silo_1091,120.57524067446087,31.99304737393612
Zhangjiangang,China,Asia,317615.827178533,Zhangjiangang_Silo_1,silo_1092,120.42935388503993,31.964931018303695
Zhangjiangang,China,Asia,565286.4988825007,Zhangjiangang_Silo_2,silo_1093,120.45222781354923,31.975949747475074
Jiangyin,China,Asia,223718.7793942229,Jiangyin_Silo_1,silo_1094,120.14997116631933,31.95372173773256
Gaogang,China,Asia,306509.3023678842,Gaogang_Silo_1,silo_1095,119.82453959488826,32.31806662469934
Gaogang,China,Asia,406491.14458358585,Gaogang_Silo_2,silo_1096,119.83479237503016,32.313835004547144
Dalian,China,Asia,960292.2977311129,Dalian_Silo_2,silo_1097,121.81671596342957,38.97329240592967
Dalian,China,Asia,552189.5919635581,Dalian_Silo_3,silo_1098,121.8092930798565,38.98305620417465
Dalian,China,Asia,284633.7509283563,Dalian_Silo_4,silo_1099,121.8111560511452,38.97837324577108
Dalian,China,Asia,203934.70720761758,Dalian_Silo_5,silo_1100,121.80800507414705,38.98907476973442
Batangas City,Philippines,Asia,31520.29933305949,Batangas City_Silo_1,silo_1101,120.94447693999416,13.740703063008521
Pelabuhan Tanjung Wangi,Indonesia,Asia,84326.05163458953,Pelabuhan Tanjung Wangi_Silo_3,silo_1102,114.39179890096557,-8.16912602820172
PelabuhanRatuCoalPowerPlant,Indonesia,Asia,580890.7725971522,PelabuhanRatuCoalPowerPlant_Silo_1,silo_1103,106.24770516976032,-6.954014592949016
Kamaishi Ko,Japan,Asia,197114.5966166041,Kamaishi Ko_Silo_1,silo_1104,141.88499767254945,39.2726062361035
Amirabad Port,Iran,Asia,265341.2510364796,Amirabad Port_Silo_1,silo_1105,53.36131122230595,36.8472519646546
Amirabad Port,Iran,Asia,255303.48729415104,Amirabad Port_Silo_2,silo_1106,53.37196776799988,36.852336869045295
Nowshahr Port,Iran,Asia,95123.49842373766,Nowshahr Port_Silo_1,silo_1107,51.51089312693041,36.656474661777246
Anzali Port,Iran,Asia,100353.77919082166,Anzali Port_Silo_1,silo_1108,49.46506809395141,37.479877773017996
Port of Can Tho,Vietnam,Asia,16325.86307811645,Port of Can Tho_Silo_1,silo_1109,105.7124426910854,10.106075958869756
Port of Can Tho,Vietnam,Asia,62041.177184669126,Port of Can Tho_Silo_2,silo_1110,105.70752889527272,10.10961186321966
Port of Can Tho,Vietnam,Asia,66199.74881153129,Port of Can Tho_Silo_3,silo_1111,105.70568313635953,10.111211764839375
Port of Can Tho,Vietnam,Asia,86586.51106638345,Port of Can Tho_Silo_4,silo_1112,105.69007310286608,10.122596582761094
Astrakhan Port,Russia,Eastern-Europe,142637.71864504903,Astrakhan Port_Silo_1,silo_1113,48.01963402976773,46.376854795500265
Astrakhan Port,Russia,Eastern-Europe,26659.11608782389,Astrakhan Port_Silo_2,silo_1114,48.023160493544104,46.38336759233783
